|    night | shot | exp |        RA |        DEC |         PA |       EXPTIME |                                                               file |
| 20170202 |    7 |   2 |   12.6036 |  62.159466 | 322.880566 | 363.098683904 | /20170202/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170202 |    7 |   3 |   12.6036 |  62.159466 | 322.880566 | 365.099498752 | /20170202/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170202 |    7 |   1 |   12.6036 |  62.159466 | 322.880734 | 365.349911552 | /20170202/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170202 |    8 |   2 |   12.6064 |  62.161138 | 322.892671 | 365.050044928 | /20170202/virus/virus0000008/exp02/virus/multi_025_076_032_LL.fits |
| 20170202 |    8 |   3 |   12.6064 |  62.161138 | 322.892503 | 365.299929856 | /20170202/virus/virus0000008/exp03/virus/multi_025_076_032_LL.fits |
| 20170202 |    8 |   1 |   12.6064 |  62.161138 | 322.892671 | 364.899003904 | /20170202/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170202 |    2 |   2 |   10.0113 |   2.491428 | 146.255072 | 365.199964416 | /20170202/virus/virus0000002/exp02/virus/multi_025_076_032_LL.fits |
| 20170202 |    2 |   3 |   10.0113 |   2.491428 | 146.254992 | 364.899329792 | /20170202/virus/virus0000002/exp03/virus/multi_025_076_032_LL.fits |
| 20170202 |    2 |   1 |   10.0113 |   2.491428 | 146.254992 | 365.499518976 | /20170202/virus/virus0000002/exp01/virus/multi_025_076_032_LL.fits |
| 20170202 |    6 |   2 |   12.6005 |  62.177537 |   322.9692 | 365.149427456 | /20170202/virus/virus0000006/exp02/virus/multi_025_076_032_LL.fits |
| 20170202 |    6 |   3 |   12.6005 |  62.177537 | 322.969032 | 364.948506368 | /20170202/virus/virus0000006/exp03/virus/multi_025_076_032_LL.fits |
| 20170202 |    6 |   1 |   12.6005 |  62.177537 |   322.9692 | 365.249246976 | /20170202/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |    9 |   2 |   11.1647 |  21.727935 | 113.023458 |  34.949462784 | /20170205/virus/virus0000009/exp02/virus/multi_025_076_032_LL.fits |
| 20170205 |    9 |   1 |   11.1647 |  21.727935 | 113.023458 |  34.949462784 | /20170205/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |    7 |   1 | 10.663988 |  43.092317 |  83.325206 |  34.949462784 | /20170205/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   15 |   1 |   11.1524 |  21.829476 | 247.142731 | 364.849299456 | /20170205/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   14 |   2 |   11.1598 |  21.772164 | 247.062935 | 364.849299456 | /20170205/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20170205 |   14 |   1 |   11.1598 |  21.772164 | 247.062935 | 364.849299456 | /20170205/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   13 |   1 |   11.1524 |  21.829476 | 247.143755 | 364.849299456 | /20170205/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |    8 |   1 | 10.663988 |  43.092317 |  83.325206 |  34.949462784 | /20170205/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   11 |   1 |   10.6141 |  67.839697 |   0.012119 |  34.949462784 | /20170205/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   10 |   1 |   10.6141 |  67.839697 |   0.012327 |  34.949462784 | /20170205/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |    6 |   2 |    4.4888 |   26.25799 | 253.357794 |  34.949462784 | /20170205/virus/virus0000006/exp02/virus/multi_025_076_032_LL.fits |
| 20170205 |    6 |   1 |    4.4888 |   26.25799 | 253.357794 |  34.949462784 | /20170205/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20170205 |   12 |   2 |   12.5994 |  62.302785 |  36.430081 | 364.798414336 | /20170205/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170205 |   12 |   3 |   12.5994 |  62.302785 |  36.430081 | 364.849299456 | /20170205/virus/virus0000012/exp03/virus/multi_025_076_032_LL.fits |
| 20170205 |   12 |   1 |   12.5994 |  62.302785 |  36.430081 | 365.249198336 | /20170205/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |    9 |   1 |    4.4888 |   26.25799 | 253.356389 |    39.1502784 | /20170221/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |    7 |   1 |    4.4888 |   26.25799 | 253.356389 |    39.1502784 | /20170221/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   15 |   2 |   10.0123 |   2.384079 | 213.478224 | 366.999282944 | /20170221/virus/virus0000015/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   15 |   3 |   10.0123 |   2.384079 | 213.478224 | 366.600260352 | /20170221/virus/virus0000015/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   15 |   1 |   10.0123 |   2.384079 | 213.478224 | 367.550269696 | /20170221/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   16 |   2 |   14.3298 |  53.058801 |  65.284943 | 368.849248512 | /20170221/virus/virus0000016/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   16 |   3 |   14.3298 |  53.058801 |  65.284829 | 366.999790336 | /20170221/virus/virus0000016/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   16 |   1 |   14.3298 |  53.058801 |  65.284943 |  367.59924352 | /20170221/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   14 |   2 |   12.5979 |  62.311703 |  36.377514 | 367.148919552 | /20170221/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   14 |   3 |   12.5979 |  62.311703 |  36.377514 | 367.099248384 | /20170221/virus/virus0000014/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   14 |   1 |   12.5979 |  62.311703 |  36.377514 | 367.999261696 | /20170221/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   13 |   2 |   12.5982 |  62.292212 |  36.478887 |  366.54922496 | /20170221/virus/virus0000013/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   13 |   3 |   12.5982 |  62.292212 |  36.478887 |  366.70036608 | /20170221/virus/virus0000013/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   13 |   1 |   12.5982 |  62.292212 |  36.478887 | 367.449299456 | /20170221/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   11 |   2 |    11.655 |   46.96854 |  77.024309 | 368.197284608 | /20170221/virus/virus0000011/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   11 |   3 |    11.655 |   46.96854 |  77.024405 | 368.197284608 | /20170221/virus/virus0000011/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   11 |   1 |    11.655 |   46.96854 |  77.024405 | 368.197284608 | /20170221/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   10 |   2 |   10.0113 |   2.491428 | 146.255551 |  367.74697984 | /20170221/virus/virus0000010/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   10 |   3 |   10.0113 |   2.491428 | 146.255551 | 368.197284608 | /20170221/virus/virus0000010/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   10 |   1 |   10.0113 |   2.491428 | 146.255551 | 368.949877248 | /20170221/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170221 |   12 |   2 |   12.5966 |   62.30113 |    36.4333 |  367.09892096 | /20170221/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170221 |   12 |   3 |   12.5966 |   62.30113 |    36.4333 | 367.599188224 | /20170221/virus/virus0000012/exp03/virus/multi_025_076_032_LL.fits |
| 20170221 |   12 |   1 |   12.5966 |   62.30113 |    36.4333 | 368.048221952 | /20170221/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |    9 |   1 |    13.232 |  47.320585 |  76.411983 | 367.899215872 | /20170222/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |    7 |   2 |   10.0113 |   2.290796 | 146.764367 | 367.796464896 | /20170222/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |    7 |   3 |   10.0113 |   2.290796 | 146.764367 | 367.047847936 | /20170222/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |    7 |   1 |   10.0113 |   2.290796 | 146.764367 | 366.499321344 | /20170222/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |   13 |   2 |   15.7798 |  12.460036 | 126.685709 | 368.049303808 | /20170222/virus/virus0000013/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |   13 |   3 |   15.7798 |  12.460036 | 126.685709 | 368.049303808 | /20170222/virus/virus0000013/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |   13 |   1 |   15.7798 |  12.460036 | 126.685709 | 368.049303808 | /20170222/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |    8 |   2 |   10.0113 |   2.391126 | 146.510199 | 367.798481152 | /20170222/virus/virus0000008/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |    8 |   3 |   10.0113 |   2.391126 | 146.510199 | 367.899215872 | /20170222/virus/virus0000008/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |    8 |   1 |   10.0113 |   2.391126 | 146.510199 | 367.299202048 | /20170222/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |   11 |   2 |   12.5994 |  62.302785 |  36.426689 | 367.549545728 | /20170222/virus/virus0000011/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |   11 |   3 |   12.5994 |  62.302785 |   36.42652 | 367.400393472 | /20170222/virus/virus0000011/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |   11 |   1 |   12.5994 |  62.302785 |  36.426689 | 367.848305152 | /20170222/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |   10 |   2 |   12.6012 |  62.274383 |  36.566268 |   367.0464896 | /20170222/virus/virus0000010/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |   10 |   3 |   12.6012 |  62.274383 |  36.566268 | 367.899081728 | /20170222/virus/virus0000010/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |   10 |   1 |   12.6012 |  62.274383 |  36.566268 |  368.19924736 | /20170222/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170222 |   12 |   2 |   14.3222 |  52.953865 |  65.515133 | 367.099239168 | /20170222/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170222 |   12 |   3 |   14.3222 |  52.953865 |  65.515133 | 368.049303808 | /20170222/virus/virus0000012/exp03/virus/multi_025_076_032_LL.fits |
| 20170222 |   12 |   1 |   14.3222 |  52.953865 |  65.515133 | 367.149075968 | /20170222/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |    5 |   2 |   12.6029 |  62.265465 |   36.60976 | 366.646595328 | /20170224/virus/virus0000005/exp02/virus/multi_025_076_032_LL.fits |
| 20170224 |    5 |   3 |   12.6029 |  62.265465 |   36.60976 | 366.949329408 | /20170224/virus/virus0000005/exp03/virus/multi_025_076_032_LL.fits |
| 20170224 |    5 |   1 |   12.6029 |  62.265465 |   36.60976 | 366.448545024 | /20170224/virus/virus0000005/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |    9 |   1 | 14.640416 |  27.466514 | 105.197296 | 367.899469824 | /20170224/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |    7 |   2 |   14.3141 |  52.888769 |  65.656459 | 367.449357568 | /20170224/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170224 |    7 |   3 |   14.3141 |  52.888769 |  65.656459 | 367.899469824 | /20170224/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170224 |    7 |   1 |   14.3141 |  52.888769 |  65.656459 | 367.499005184 | /20170224/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |   14 |   1 | 16.880387 |  60.533417 |  43.902847 | 367.899469824 | /20170224/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |   13 |   1 | 16.880387 |  60.533417 |  43.902847 | 367.899469824 | /20170224/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |    8 |   1 | 14.640416 |  27.466514 | 105.197296 | 367.899469824 | /20170224/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |   11 |   1 | 16.880387 |  60.533417 |  43.903158 | 367.899469824 | /20170224/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |   10 |   2 | 15.612452 |   4.665678 | 141.112813 | 367.899469824 | /20170224/virus/virus0000010/exp02/virus/multi_025_076_032_LL.fits |
| 20170224 |   10 |   3 | 15.612452 |   4.665678 | 141.112813 | 367.899469824 | /20170224/virus/virus0000010/exp03/virus/multi_025_076_032_LL.fits |
| 20170224 |   10 |   1 | 15.612452 |   4.665678 | 141.112813 | 367.899469824 | /20170224/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |    6 |   2 |   12.6025 |   62.28495 |  36.513104 |  366.99924992 | /20170224/virus/virus0000006/exp02/virus/multi_025_076_032_LL.fits |
| 20170224 |    6 |   3 |   12.6025 |   62.28495 |  36.513104 | 366.299438592 | /20170224/virus/virus0000006/exp03/virus/multi_025_076_032_LL.fits |
| 20170224 |    6 |   1 |   12.6025 |   62.28495 |  36.513104 | 367.600298496 | /20170224/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20170224 |   12 |   1 | 16.880387 |  60.533417 |  43.903002 | 367.899469824 | /20170224/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |    9 |   1 |   12.9164 |   2.625965 | 145.939163 |  127.59935616 | /20170225/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |    7 |   2 |   10.0181 |   2.290796 | 146.762767 | 367.701606912 | /20170225/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |    7 |   3 |   10.0181 |   2.290796 | 146.762767 | 367.799291904 | /20170225/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |    7 |   1 |   10.0181 |   2.290796 | 146.762767 |  367.89883008 | /20170225/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   15 |   2 |   12.5989 |  62.186575 | 323.018514 | 366.499066368 | /20170225/virus/virus0000015/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   15 |   3 |   12.5989 |  62.186575 | 323.018514 | 367.701541888 | /20170225/virus/virus0000015/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   15 |   1 |   12.5989 |  62.186575 | 323.018514 | 366.699751424 | /20170225/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   16 |   2 |   12.6036 |  62.159466 | 322.885105 | 366.898308608 | /20170225/virus/virus0000016/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   16 |   3 |   12.6036 |  62.159466 | 322.885105 | 366.801363968 | /20170225/virus/virus0000016/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   16 |   1 |   12.6036 |  62.159466 | 322.885105 | 366.550413824 | /20170225/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   14 |   2 |   12.6002 |  62.197291 | 323.071394 | 368.249234688 | /20170225/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   14 |   3 |   12.6002 |  62.197291 | 323.071731 | 366.599316992 | /20170225/virus/virus0000014/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   14 |   1 |   12.6002 |  62.197291 | 323.071562 | 367.299316224 | /20170225/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   13 |   2 |   16.6942 |   36.55933 |  92.800204 | 127.200222464 | /20170225/virus/virus0000013/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   13 |   3 |   16.6942 |   36.55933 |  92.800204 |  127.39814144 | /20170225/virus/virus0000013/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   13 |   1 |   16.6942 |   36.55933 |  92.800204 |  127.04928128 | /20170225/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |    8 |   2 |   13.2169 |  18.298265 | 117.856984 | 126.648272384 | /20170225/virus/virus0000008/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |    8 |   3 |   13.2169 |  18.298265 | 117.856984 |  127.59935616 | /20170225/virus/virus0000008/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |    8 |   1 |   13.2169 |  18.298265 | 117.856984 | 127.397801984 | /20170225/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   11 |   2 |   14.3153 |  52.879475 |  65.676365 | 367.349336832 | /20170225/virus/virus0000011/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   11 |   3 | -999999.9 |  -999999.9 | 108.781608 | 366.598854144 | /20170225/virus/virus0000011/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   11 |   1 |   14.3153 |  52.879475 |  65.676252 | 366.949949184 | /20170225/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   10 |   1 |   14.3153 |  52.879475 |  65.676252 | 366.849953536 | /20170225/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170225 |   12 |   2 |   16.6942 |   36.55933 |  92.800204 | 127.900342528 | /20170225/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170225 |   12 |   3 |   16.6942 |   36.55933 |  92.800204 | 126.649205248 | /20170225/virus/virus0000012/exp03/virus/multi_025_076_032_LL.fits |
| 20170225 |   12 |   1 |   16.6942 |   36.55933 |  92.800204 | 126.598744064 | /20170225/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170301 |    5 |   2 |   12.1706 |  18.635032 | 117.379532 |   67.39943296 | /20170301/virus/virus0000005/exp02/virus/multi_025_076_032_LL.fits |
| 20170301 |    5 |   3 |   12.1706 |  18.635032 | 117.379532 |  67.499276544 | /20170301/virus/virus0000005/exp03/virus/multi_025_076_032_LL.fits |
| 20170301 |    5 |   1 |   12.1706 |  18.635032 | 117.379532 |  67.399639552 | /20170301/virus/virus0000005/exp01/virus/multi_025_076_032_LL.fits |
| 20170301 |    3 |   2 |   12.1706 |  18.635032 | 117.379532 |   66.49932288 | /20170301/virus/virus0000003/exp02/virus/multi_025_076_032_LL.fits |
| 20170301 |    3 |   3 |   12.1706 |  18.635032 | 117.379532 |  66.999364352 | /20170301/virus/virus0000003/exp03/virus/multi_025_076_032_LL.fits |
| 20170301 |    3 |   1 |   12.1706 |  18.635032 | 117.379532 |  66.999504128 | /20170301/virus/virus0000003/exp01/virus/multi_025_076_032_LL.fits |
| 20170301 |    9 |   2 |   12.5981 |  62.292671 |  36.469738 | 366.098465536 | /20170301/virus/virus0000009/exp02/virus/multi_025_076_032_LL.fits |
| 20170301 |    9 |   3 |   12.5981 |  62.292671 |  36.469738 | 367.399753728 | /20170301/virus/virus0000009/exp03/virus/multi_025_076_032_LL.fits |
| 20170301 |    9 |   1 |   12.5981 |  62.292671 |  36.469738 | 366.548628224 | /20170301/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170301 |    4 |   2 |   12.1706 |  18.635032 | 117.379532 |   67.49939456 | /20170301/virus/virus0000004/exp02/virus/multi_025_076_032_LL.fits |
| 20170301 |    4 |   3 |   12.1706 |  18.635032 | 117.379532 |  66.649078784 | /20170301/virus/virus0000004/exp03/virus/multi_025_076_032_LL.fits |
| 20170301 |    4 |   1 |   12.1706 |  18.635032 | 117.379532 |  66.499288576 | /20170301/virus/virus0000004/exp01/virus/multi_025_076_032_LL.fits |
| 20170301 |    7 |   2 |   12.6011 |  62.274842 |  36.560853 | 367.499223296 | /20170301/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170301 |    7 |   3 |   12.6011 |  62.274842 |  36.560853 | 366.398128896 | /20170301/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170301 |    7 |   1 |   12.6011 |  62.274842 |  36.560853 | 366.550529024 | /20170301/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
